block,first_page,last_page,offset,ff,ff_pct,zero,zero_pct,unique,entropy,dominant,dominant_count,dominant_pct,mixed_ff00_pct,all_ff,all_zero,abnormal_pages,erased_pages,zero_pages,abnormal,reasons
733,46912,46975,96075776,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
734,46976,47039,96206848,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
735,47040,47103,96337920,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
736,47104,47167,96468992,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
737,47168,47231,96600064,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
738,47232,47295,96731136,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
739,47296,47359,96862208,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
740,47360,47423,96993280,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
741,47424,47487,97124352,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
742,47488,47551,97255424,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
743,47552,47615,97386496,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
744,47616,47679,97517568,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
745,47680,47743,97648640,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
746,47744,47807,97779712,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
747,47808,47871,97910784,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
748,47872,47935,98041856,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
749,47936,47999,98172928,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
750,48000,48063,98304000,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
751,48064,48127,98435072,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
752,48128,48191,98566144,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
753,48192,48255,98697216,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
754,48256,48319,98828288,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
755,48320,48383,98959360,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
756,48384,48447,99090432,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
757,48448,48511,99221504,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
758,48512,48575,99352576,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
759,48576,48639,99483648,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
760,48640,48703,99614720,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
761,48704,48767,99745792,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
762,48768,48831,99876864,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
763,48832,48895,100007936,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
764,48896,48959,100139008,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
765,48960,49023,100270080,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
766,49024,49087,100401152,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
767,49088,49151,100532224,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
768,49152,49215,100663296,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
769,49216,49279,100794368,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
770,49280,49343,100925440,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
771,49344,49407,101056512,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
772,49408,49471,101187584,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
773,49472,49535,101318656,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
774,49536,49599,101449728,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
775,49600,49663,101580800,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
776,49664,49727,101711872,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
777,49728,49791,101842944,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
778,49792,49855,101974016,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
779,49856,49919,102105088,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
780,49920,49983,102236160,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
781,49984,50047,102367232,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
782,50048,50111,102498304,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
783,50112,50175,102629376,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
784,50176,50239,102760448,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
785,50240,50303,102891520,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
786,50304,50367,103022592,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
787,50368,50431,103153664,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
788,50432,50495,103284736,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
789,50496,50559,103415808,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
790,50560,50623,103546880,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
791,50624,50687,103677952,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
792,50688,50751,103809024,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
793,50752,50815,103940096,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
794,50816,50879,104071168,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
795,50880,50943,104202240,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
796,50944,51007,104333312,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
797,51008,51071,104464384,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
798,51072,51135,104595456,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
799,51136,51199,104726528,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
800,51200,51263,104857600,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
801,51264,51327,104988672,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
802,51328,51391,105119744,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
803,51392,51455,105250816,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
804,51456,51519,105381888,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
805,51520,51583,105512960,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
806,51584,51647,105644032,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
807,51648,51711,105775104,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
808,51712,51775,105906176,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
809,51776,51839,106037248,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
810,51840,51903,106168320,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
811,51904,51967,106299392,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
812,51968,52031,106430464,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
813,52032,52095,106561536,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
814,52096,52159,106692608,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
815,52160,52223,106823680,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
816,52224,52287,106954752,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
817,52288,52351,107085824,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
818,52352,52415,107216896,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
819,52416,52479,107347968,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
820,52480,52543,107479040,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
821,52544,52607,107610112,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
822,52608,52671,107741184,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
823,52672,52735,107872256,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
824,52736,52799,108003328,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
825,52800,52863,108134400,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
826,52864,52927,108265472,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
827,52928,52991,108396544,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
828,52992,53055,108527616,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
829,53056,53119,108658688,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
830,53120,53183,108789760,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
831,53184,53247,108920832,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
832,53248,53311,109051904,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
833,53312,53375,109182976,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
834,53376,53439,109314048,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
835,53440,53503,109445120,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
836,53504,53567,109576192,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
837,53568,53631,109707264,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
838,53632,53695,109838336,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
839,53696,53759,109969408,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
840,53760,53823,110100480,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
841,53824,53887,110231552,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
842,53888,53951,110362624,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
843,53952,54015,110493696,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
844,54016,54079,110624768,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
845,54080,54143,110755840,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
846,54144,54207,110886912,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
847,54208,54271,111017984,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
848,54272,54335,111149056,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
849,54336,54399,111280128,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
850,54400,54463,111411200,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
851,54464,54527,111542272,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
852,54528,54591,111673344,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
853,54592,54655,111804416,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
854,54656,54719,111935488,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
855,54720,54783,112066560,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
856,54784,54847,112197632,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
857,54848,54911,112328704,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
858,54912,54975,112459776,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
859,54976,55039,112590848,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
860,55040,55103,112721920,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
861,55104,55167,112852992,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
862,55168,55231,112984064,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
863,55232,55295,113115136,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
864,55296,55359,113246208,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
865,55360,55423,113377280,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
866,55424,55487,113508352,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
867,55488,55551,113639424,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
868,55552,55615,113770496,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
869,55616,55679,113901568,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
870,55680,55743,114032640,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
871,55744,55807,114163712,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
872,55808,55871,114294784,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
873,55872,55935,114425856,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
874,55936,55999,114556928,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
875,56000,56063,114688000,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
876,56064,56127,114819072,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
877,56128,56191,114950144,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
878,56192,56255,115081216,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
879,56256,56319,115212288,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
880,56320,56383,115343360,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
881,56384,56447,115474432,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
882,56448,56511,115605504,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
883,56512,56575,115736576,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
884,56576,56639,115867648,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
885,56640,56703,115998720,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
886,56704,56767,116129792,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
887,56768,56831,116260864,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
888,56832,56895,116391936,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
889,56896,56959,116523008,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
890,56960,57023,116654080,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
891,57024,57087,116785152,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
892,57088,57151,116916224,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
893,57152,57215,117047296,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
894,57216,57279,117178368,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
895,57280,57343,117309440,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
896,57344,57407,117440512,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
897,57408,57471,117571584,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
898,57472,57535,117702656,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
899,57536,57599,117833728,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
900,57600,57663,117964800,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
901,57664,57727,118095872,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
902,57728,57791,118226944,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
903,57792,57855,118358016,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
904,57856,57919,118489088,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
905,57920,57983,118620160,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
906,57984,58047,118751232,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
907,58048,58111,118882304,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
908,58112,58175,119013376,130231,99.35836791992188,4,0.0030517578125,63,0.08516552523071316,255,130231,99.35836791992188,99.36141967773438,False,False,64,63,0,True,MANY_ABNORMAL_PAGES;MOSTLY_ERASED;STRONG_FF00_PATTERN
909,58176,58239,119144448,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
910,58240,58303,119275520,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
911,58304,58367,119406592,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
912,58368,58431,119537664,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
913,58432,58495,119668736,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
914,58496,58559,119799808,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
915,58560,58623,119930880,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
916,58624,58687,120061952,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
917,58688,58751,120193024,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
918,58752,58815,120324096,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
919,58816,58879,120455168,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
920,58880,58943,120586240,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
921,58944,59007,120717312,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
922,59008,59071,120848384,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
923,59072,59135,120979456,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
924,59136,59199,121110528,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
925,59200,59263,121241600,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
926,59264,59327,121372672,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
927,59328,59391,121503744,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
928,59392,59455,121634816,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
929,59456,59519,121765888,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
930,59520,59583,121896960,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
931,59584,59647,122028032,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
932,59648,59711,122159104,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
933,59712,59775,122290176,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
934,59776,59839,122421248,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
935,59840,59903,122552320,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
936,59904,59967,122683392,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
937,59968,60031,122814464,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
938,60032,60095,122945536,119632,91.27197265625,45,0.034332275390625,256,1.1235711981469076,255,119632,91.27197265625,91.30630493164062,False,False,64,58,0,True,MANY_ABNORMAL_PAGES;MOSTLY_ERASED
939,60096,60159,123076608,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
940,60160,60223,123207680,129309,98.65493774414062,311,0.237274169921875,75,0.17808777955700072,255,129309,98.65493774414062,98.8922119140625,False,False,64,62,0,True,MANY_ABNORMAL_PAGES;MOSTLY_ERASED;STRONG_FF00_PATTERN
941,60224,60287,123338752,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
942,60288,60351,123469824,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
943,60352,60415,123600896,130562,99.61090087890625,504,0.384521484375,7,0.03721460024420211,255,130562,99.61090087890625,99.99542236328125,False,False,64,63,0,True,FF_HEAVY;MANY_ABNORMAL_PAGES;MOSTLY_ERASED;STRONG_FF00_PATTERN
944,60416,60479,123731968,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
945,60480,60543,123863040,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
946,60544,60607,123994112,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
947,60608,60671,124125184,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
948,60672,60735,124256256,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
949,60736,60799,124387328,131072,100.0,0,0.0,1,0.0,255,131072,100.0,100.0,True,False,64,64,0,True,ALL_FF
